2020-01-26,17:39:18,0,Rebo4AI,1580056759571,I hope you have read the AI essential course.,TUTOR
2020-01-26,17:39:18,0,Rebo4AI,1580056759574,emotions1,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,17:53:50,0,Rebo4AI,1580057631892,Hello Behzad,TUTOR
2020-01-26,17:53:55,0,Behzad,1580057635967,hi,GREETING
2020-01-26,17:53:56,0,Rebo4AI,1580057637916,I hope you have read the AI essential course.,TUTOR
2020-01-26,17:53:56,0,Rebo4AI,1580057637923,Did you enjoy this experience? Why / Why not?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,17:54:32,0,Rebo4AI,1580057673915,Hi Behzad!,TUTOR
2020-01-26,17:54:36,0,Behzad,1580057676117,hi,GREETING
2020-01-26,17:54:36,0,Rebo4AI,1580057677946,I hope you have read the AI essential course.,TUTOR
2020-01-26,17:54:36,0,Rebo4AI,1580057677948,"How did you feel before, during and after the experience?",TUTOR
2020-01-26,17:55:22,0,Behzad,1580057722883,positive,POSITIVE
2020-01-26,17:55:27,0,Rebo4AI,1580057727995,Great to hear!,TUTOR
2020-01-26,17:55:27,0,Rebo4AI,1580057728000,What makes this task interesting for you?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,17:59:32,0,Rebo4AI,1580057973049,Hi Behzad!,TUTOR
2020-01-26,17:59:36,0,Behzad,1580057976388,hi,GREETING
2020-01-26,17:59:36,0,Rebo4AI,1580057977076,I hope you have read the AI essential course.,TUTOR
2020-01-26,17:59:36,0,Rebo4AI,1580057977078,"Now, do you have a good feeling about AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:03:42,0,Rebo4AI,1580058223439,Hi Behzad!,TUTOR
2020-01-26,18:03:48,0,Behzad,1580058228326,hi,GREETING
2020-01-26,18:03:48,0,Rebo4AI,1580058229470,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:03:48,0,Rebo4AI,1580058229473,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:04:49,0,Behzad,1580058289571,positive,POSITIVE
2020-01-26,18:04:50,0,Rebo4AI,1580058291523,Great to hear!,TUTOR
2020-01-26,18:04:50,0,Rebo4AI,1580058291529,What did you particularly enjoy doing the experience? Why?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:05:43,0,Rebo4AI,1580058344949,Hello Behzad,TUTOR
2020-01-26,18:05:51,0,Behzad,1580058351115,hi,GREETING
2020-01-26,18:05:51,0,Rebo4AI,1580058352993,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:05:51,0,Rebo4AI,1580058352997,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:05:59,0,Behzad,1580058359900,negative,NEGATIVE
2020-01-26,18:06:01,0,Rebo4AI,1580058363011,Oh dear!,TUTOR
2020-01-26,18:06:01,0,Rebo4AI,1580058363017,What didn't you particularly like about the experience?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:06:52,0,Rebo4AI,1580058413234,Hello Behzad,TUTOR
2020-01-26,18:06:56,0,Behzad,1580058416195,hi,GREETING
2020-01-26,18:06:56,0,Rebo4AI,1580058417264,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:06:56,0,Rebo4AI,1580058417267,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:07:05,0,Behzad,1580058425776,so so,
2020-01-26,18:07:06,0,Rebo4AI,1580058427280,Could you explain more about your feeling? Why do you like or dislike it?,TUTOR
2020-01-26,18:07:18,0,Behzad,1580058438949,asdasd asd asd ,
2020-01-26,18:07:21,0,Rebo4AI,1580058443298,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-26,18:07:21,0,Rebo4AI,1580058443302,What interested you in the job?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:13:50,0,Rebo4AI,1580058831266,Hello Behzad,TUTOR
2020-01-26,18:13:53,0,Behzad,1580058833361,hi,GREETING
2020-01-26,18:13:53,0,Rebo4AI,1580058835307,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:13:53,0,Rebo4AI,1580058835311,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:13:58,0,Behzad,1580058838938,negative,NEGATIVE
2020-01-26,18:14:03,0,Rebo4AI,1580058845324,Oh dear!,TUTOR
2020-01-26,18:14:03,0,Rebo4AI,1580058845327,What didn't you particularly like about the experience?,TUTOR
2020-01-26,18:14:13,0,Behzad,1580058853226,kjh hlhlkh lkjhlkjhlkhlk,
2020-01-26,18:14:13,0,Rebo4AI,1580058855338,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-26,18:14:13,0,Rebo4AI,1580058855343,Was it fun anyway?,TUTOR
2020-01-26,18:15:07,0,Behzad,1580058907690,adsadasdasf  sad sad sad sa,
2020-01-26,18:15:10,0,Rebo4AI,1580058911396,How do you see AI affecting you in the future?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:18:30,0,Rebo4AI,1580059111508,Hi Behzad!,TUTOR
2020-01-26,18:18:34,0,Behzad,1580059114469,hi,GREETING
2020-01-26,18:18:34,0,Rebo4AI,1580059115536,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:18:34,0,Rebo4AI,1580059115539,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:18:45,0,Behzad,1580059125562,negative,NEGATIVE
2020-01-26,18:18:49,0,Rebo4AI,1580059131558,Oh dear!,TUTOR
2020-01-26,18:18:49,0,Rebo4AI,1580059131563,What didn't you particularly like about the experience?,TUTOR
2020-01-26,18:19:12,0,Behzad,1580059152304,sd asdas dasd asd sad asd sad sad a,
2020-01-26,18:19:15,0,Rebo4AI,1580059157590,How do you see AI affecting you in the future?,TUTOR
2020-01-26,18:19:40,0,Behzad,1580059180850,positive,POSITIVE
2020-01-26,18:19:41,0,Rebo4AI,1580059181614,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-26,18:19:41,0,Rebo4AI,1580059181615,Great to hear!,TUTOR
2020-01-26,18:19:41,0,Rebo4AI,1580059181616,What did you particularly enjoy doing the experience? Why?,TUTOR
2020-01-26,18:29:41,0,Rebo4AI,1580059782131,How well did you understand the task?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:38:17,0,Rebo4AI,1580060298254,Hi Behzad!,TUTOR
2020-01-26,18:38:22,0,Behzad,1580060302660,hi,GREETING
2020-01-26,18:38:22,0,Rebo4AI,1580060304281,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:38:22,0,Rebo4AI,1580060304287,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:38:37,0,Behzad,1580060317477,negative,NEGATIVE
2020-01-26,18:38:38,0,Rebo4AI,1580060318302,Oh dear!,TUTOR
2020-01-26,18:38:38,0,Rebo4AI,1580060318304,What didn't you particularly enjoy doing the experience? Why?,TUTOR
2020-01-26,18:38:48,0,Behzad,1580060328542,sdsd sd sd sd d .asd sad sd sada .,
2020-01-26,18:38:53,0,Rebo4AI,1580060334316,How do you see AI affecting you in the future?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:39:09,0,Rebo4AI,1580060349923,Hello Behzad,TUTOR
2020-01-26,18:39:11,0,Behzad,1580060351764,hi,GREETING
2020-01-26,18:39:11,0,Rebo4AI,1580060351936,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:39:11,0,Rebo4AI,1580060351938,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:39:14,0,Behzad,1580060354926,so so ,
2020-01-26,18:39:16,0,Rebo4AI,1580060357945,emotions_unknownExp,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:40:13,0,Rebo4AI,1580060414740,Hello Behzad,TUTOR
2020-01-26,18:40:16,0,Behzad,1580060416571,hi,GREETING
2020-01-26,18:40:16,0,Rebo4AI,1580060416767,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:40:16,0,Rebo4AI,1580060416768,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:40:20,0,Behzad,1580060420424,so so,
2020-01-26,18:40:21,0,Rebo4AI,1580060422774,Could you explain more about your feeling? Why do you like or dislike it?,TUTOR
2020-01-26,18:40:32,0,Behzad,1580060432191,sd sad asd. ad sad.sa dsad a.s,
2020-01-26,18:40:37,0,Rebo4AI,1580060438792,What interested you in the job?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:42:04,0,Rebo4AI,1580060525193,Hello Behzad,TUTOR
2020-01-26,18:42:06,0,Behzad,1580060526782,hi,GREETING
2020-01-26,18:42:06,0,Rebo4AI,1580060527206,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:42:06,0,Rebo4AI,1580060527207,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:42:09,0,Behzad,1580060529532,so so,
2020-01-26,18:42:11,0,Rebo4AI,1580060533213,Could you explain more about your feeling? Why do you like or dislike it?,TUTOR
2020-01-26,18:42:16,0,Behzad,1580060536876,no ,
2020-01-26,18:42:17,0,Rebo4AI,1580060537220,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-26,18:42:17,0,Rebo4AI,1580060537221,How do you see AI affecting you in the future?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:53:06,0,Rebo4AI,1580061187064,Hi Behzad!,TUTOR
2020-01-26,18:53:11,0,Behzad,1580061191679,hi,GREETING
2020-01-26,18:53:11,0,Rebo4AI,1580061193116,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:53:11,0,Rebo4AI,1580061193121,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:53:17,0,Behzad,1580061197144,positive,POSITIVE
2020-01-26,18:53:21,0,Rebo4AI,1580061203133,Great to hear!,TUTOR
2020-01-26,18:53:21,0,Rebo4AI,1580061203138,What did you particularly enjoy doing the experience? Why?,TUTOR
2020-01-26,18:53:42,0,Behzad,1580061222481,dksad ksaodko aksodk oakods dsa ,
2020-01-26,18:53:42,0,Rebo4AI,1580061223157,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-26,18:53:42,0,Rebo4AI,1580061223157,How do you see AI affecting you in the future?,TUTOR
2020-01-26,18:53:51,0,Behzad,1580061231030,positive,POSITIVE
2020-01-26,18:53:52,0,Rebo4AI,1580061233166,You are optimistic!,TUTOR
2020-01-26,18:53:52,0,Rebo4AI,1580061233169,"What about negative concequences, Do you think it maybe has bad effects?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:54:31,0,Rebo4AI,1580061272198,Hi Behzad!,TUTOR
2020-01-26,18:54:39,0,Behzad,1580061279677,hi,GREETING
2020-01-26,18:54:39,0,Rebo4AI,1580061280220,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:54:39,0,Rebo4AI,1580061280221,"Now, do you have a good feeling about AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,18:56:02,0,Rebo4AI,1580061362244,Hi Behzad!,TUTOR
2020-01-26,18:56:14,0,Behzad,1580061374742,hi,GREETING
2020-01-26,18:56:14,0,Rebo4AI,1580061376274,I hope you have read the AI essential course.,TUTOR
2020-01-26,18:56:14,0,Rebo4AI,1580061376278,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,18:56:19,0,Behzad,1580061379609,negative,NEGATIVE
2020-01-26,18:56:19,0,Rebo4AI,1580061380283,Oh dear!,TUTOR
2020-01-26,18:56:19,0,Rebo4AI,1580061380284,What didn't you particularly enjoy doing the experience? Why?,TUTOR
2020-01-26,18:56:51,0,Behzad,1580061411171,ddsfdsfd fds f,
2020-01-26,18:56:55,0,Rebo4AI,1580061416318,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-26,18:56:55,0,Rebo4AI,1580061416322,How do you see AI affecting you in the future?,TUTOR
2020-01-26,18:57:05,0,Behzad,1580061425843,negative,NEGATIVE
2020-01-26,18:57:06,0,Rebo4AI,1580061426335,Don‘t be gloomy!,TUTOR
2020-01-26,18:57:06,0,Rebo4AI,1580061426337,Do you really think AI can not have any positive effetcs on our life?,TUTOR
2020-01-26,18:57:25,0,Behzad,1580061445149,dsa dkasdk sakd sada s.,
2020-01-26,18:57:26,0,Rebo4AI,1580061448355,What did you learn from this course?,TUTOR
2020-01-26,18:57:31,0,Behzad,1580061451689,dasmd ksamdk sakdmsa kdsakd sad sad.,
2020-01-26,18:57:31,0,Rebo4AI,1580061452359,What will you pay special attention next time you read or hear about AI?,TUTOR
2020-01-26,18:57:47,0,Behzad,1580061468071,negative,NEGATIVE
2020-01-26,18:57:52,0,Rebo4AI,1580061474379,Wasn't there something interesting for you?,TUTOR
2020-01-26,18:58:00,0,Behzad,1580061480545,sdas ds d,
2020-01-26,18:58:02,0,Rebo4AI,1580061484393,Thank you for discussing this with me!,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-26,19:02:01,0,Rebo4AI,1580061722392,Hello Behzad,TUTOR
2020-01-26,19:02:07,0,Behzad,1580061727858,hi,GREETING
2020-01-26,19:02:07,0,Rebo4AI,1580061728413,I hope you have read the AI essential course.,TUTOR
2020-01-26,19:02:07,0,Rebo4AI,1580061728414,"Now, do you have a good feeling about AI?",TUTOR
2020-01-26,19:02:21,0,Behzad,1580061741674,negative,NEGATIVE
2020-01-26,19:02:23,0,Rebo4AI,1580061744431,Oh dear!,TUTOR
2020-01-26,19:02:23,0,Rebo4AI,1580061744436,What didn't you particularly enjoy doing the experience? Why?,TUTOR
2020-01-26,19:02:33,0,Behzad,1580061754047,sad sad sadsa dksad as.d sad sad. sdad .,
2020-01-26,19:02:38,0,Rebo4AI,1580061760453,How do you see AI affecting you in the future?,TUTOR
2020-01-26,19:03:11,0,Behzad,1580061791032,so so,
2020-01-26,19:03:14,0,Rebo4AI,1580061796489,Could you talk about a positive and a negative consequence of AI?,TUTOR
2020-01-26,19:03:27,0,Behzad,1580061807317,sd sad.s dsa d.sa ,
2020-01-26,19:03:30,0,Rebo4AI,1580061810504,What did you learn from this course?,TUTOR
2020-01-26,19:03:33,0,Behzad,1580061814059,ad sd.s d.sd .sad.s d.sa ds,
2020-01-26,19:03:35,0,Rebo4AI,1580061816512,What will you pay special attention next time you read or hear about AI?,TUTOR
2020-01-26,19:04:05,0,Behzad,1580061845926,negative,NEGATIVE
2020-01-26,19:04:06,0,Rebo4AI,1580061846545,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-26,19:04:06,0,Rebo4AI,1580061846547,Wasn't there something interesting for you?,TUTOR
2020-01-26,19:04:15,0,Behzad,1580061855785,ye asjdsal dksad sadsa dsd ,
2020-01-26,19:04:16,0,Rebo4AI,1580061856554,"If one of your friend talk to you about an inteligent machine, what do you think about first?",TUTOR
2020-01-26,19:04:23,0,Behzad,1580061863530,dsakd skdsajdlk sad sad s,
2020-01-26,19:04:26,0,Rebo4AI,1580061868565,Thank you for discussing this with me!,TUTOR
2020-01-26,19:04:34,0,Behzad,1580061874290,sadsad asd sd,
2020-01-26,19:04:36,0,Rebo4AI,1580061878581,See you soon!,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-28,14:19:51,0,Rebo4AI,1580217592636,Hello Behzad,TUTOR
2020-01-28,14:19:59,0,Behzad,1580217599380,hi,GREETING
2020-01-28,14:19:59,0,Rebo4AI,1580217600657,I hope you have read the AI essential course.,TUTOR
2020-01-28,14:19:59,0,Rebo4AI,1580217600661,"Now, do you have a good feeling about AI?",TUTOR
2020-01-28,14:20:11,0,Behzad,1580217611919,no,
2020-01-28,14:20:13,0,Behzad,1580217614035,negative,NEGATIVE
2020-01-28,14:20:14,0,Rebo4AI,1580217616679,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-28,14:20:14,0,Rebo4AI,1580217616683,Oh dear!,TUTOR
2020-01-28,14:20:14,0,Rebo4AI,1580217616687,What didn't you particularly enjoy doing the experience? Why?,TUTOR
2020-01-28,14:20:25,0,Behzad,1580217625907,op,OPTIMISTIC
2020-01-28,14:20:30,0,Rebo4AI,1580217630703,How do you see AI affecting you in the future?,TUTOR
2020-01-28,14:20:51,0,Behzad,1580217651447,op,OPTIMISTIC
2020-01-28,14:20:55,0,Rebo4AI,1580217656726,You are optimistic!,TUTOR
2020-01-28,14:20:55,0,Rebo4AI,1580217656727,"What about negative concequences, Do you think it maybe has bad effects?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-28,14:21:39,0,Rebo4AI,1580217700697,Hi Behzad!,TUTOR
2020-01-28,14:21:46,0,Behzad,1580217706694,hi,GREETING
2020-01-28,14:21:46,0,Rebo4AI,1580217708726,I hope you have read the AI essential course.,TUTOR
2020-01-28,14:21:46,0,Rebo4AI,1580217708730,"Now, do you have a good feeling about AI?",TUTOR
2020-01-28,14:22:01,0,Behzad,1580217721105,positive,POSITIVE
2020-01-28,14:22:02,0,Rebo4AI,1580217722745,Great to hear!,TUTOR
2020-01-28,14:22:02,0,Rebo4AI,1580217722748,What did you particularly enjoy doing the experience? Why?,TUTOR
2020-01-28,14:22:13,0,Behzad,1580217733682,dfdsf sdf dsfds fdsfdf ,
2020-01-28,14:22:17,0,Rebo4AI,1580217738765,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-28,14:22:17,0,Rebo4AI,1580217738770,How do you see AI affecting you in the future?,TUTOR
2020-01-28,14:26:14,0,Behzad,1580217974619,sdasdasc ,
2020-01-28,14:26:19,0,Rebo4AI,1580217980955,Could you talk about a positive and a negative consequence of AI?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-28,14:56:11,0,Rebo4AI,1580219772331,Hi Behzad!,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-28,14:58:13,0,Rebo4AI,1580219894551,Hi Behzad!,TUTOR
2020-01-28,14:58:27,0,Behzad,1580219907528,hi,GREETING
2020-01-28,14:58:27,0,Rebo4AI,1580219908582,I hope you have read the AI essential course.,TUTOR
2020-01-28,14:58:27,0,Rebo4AI,1580219908583,"Now, do you have a good feeling about AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-28,15:01:21,0,Rebo4AI,1580220082889,Hello Behzad,TUTOR
2020-01-28,15:01:25,0,Behzad,1580220085112,hi,GREETING
2020-01-28,15:01:25,0,Rebo4AI,1580220086907,I hope you have read the AI essential course.,TUTOR
2020-01-28,15:01:25,0,Rebo4AI,1580220086912,"Now, do you have a good feeling about AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-28,15:03:03,0,Rebo4AI,1580220184861,Hello Behzad,TUTOR
2020-01-28,15:03:08,0,Behzad,1580220188698,hi,GREETING
2020-01-28,15:03:08,0,Rebo4AI,1580220188885,I hope you have read the AI essential course.,TUTOR
2020-01-28,15:03:08,0,Rebo4AI,1580220188886,"Now, do you have a good feeling about AI?",TUTOR
2020-01-28,15:03:18,0,Behzad,1580220198097,negative,NEGATIVE
2020-01-28,15:03:18,0,Rebo4AI,1580220200898,Oh dear!,TUTOR
2020-01-28,15:03:18,0,Rebo4AI,1580220200902,What didn't you particularly enjoy doing the experience? Why?,TUTOR
2020-01-28,15:03:42,0,Behzad,1580220222834,asd asd asd sad sad as ds.ad asd ,
2020-01-28,15:03:44,0,Rebo4AI,1580220224924,How do you see AI affecting you in the future?,TUTOR
2020-01-28,15:03:51,0,Behzad,1580220231380,pessimistic,PESSIMISTIC
2020-01-28,15:03:54,0,Rebo4AI,1580220234932,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-28,15:03:54,0,Rebo4AI,1580220234933,Don‘t be gloomy!,TUTOR
2020-01-28,15:03:54,0,Rebo4AI,1580220234934,Do you really think AI can not have any positive effetcs on our life?,TUTOR
2020-01-28,15:04:21,0,Behzad,1580220261132,das dasd asd asd. asd asd asd .,
2020-01-28,15:04:25,0,Rebo4AI,1580220266964,What did you learn from this course?,TUTOR
2020-01-28,15:04:30,0,Behzad,1580220270889,asd asd asd asd asd asd as.d ad asd a.,
2020-01-28,15:04:30,0,Rebo4AI,1580220270968,What will you pay special attention next time you read or hear about AI?,TUTOR
2020-01-28,15:04:44,0,Behzad,1580220284859,wplanning,WPALNNING
2020-01-28,15:04:46,0,Rebo4AI,1580220286979,"If one of your friend talk to you about an intelligent machine, what do you think about first?",TUTOR
2020-01-28,15:05:15,0,Behzad,1580220315317,adasd asd asd s,
2020-01-28,15:05:17,0,Rebo4AI,1580220319010,Thank you for discussing this with me!,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-28,15:15:43,0,Rebo4AI,1580220945087,Hello Behzad,TUTOR
2020-01-28,15:15:48,0,Behzad,1580220948405,hi,GREETING
2020-01-28,15:15:48,0,Rebo4AI,1580220949101,I hope you have read the AI essential course.,TUTOR
2020-01-28,15:15:48,0,Rebo4AI,1580220949102,"Now, do you have a good feeling about AI?",TUTOR
2020-01-28,15:15:54,0,Behzad,1580220954171,unknown,
2020-01-28,15:15:58,0,Rebo4AI,1580220959113,Could you explain more about your feeling? Why do you like or dislike it?,TUTOR
2020-01-28,15:16:01,0,Behzad,1580220961309,no,
2020-01-28,15:16:03,0,Rebo4AI,1580220965125,Heute wieder einmal kurz angebunden.,TUTOR
2020-01-28,15:16:03,0,Rebo4AI,1580220965129,How do you see AI affecting you in the future?,TUTOR
2020-01-28,15:18:57,0,Behzad,1580221137097,optimistic,OPTIMISTIC
2020-01-28,15:18:58,0,Rebo4AI,1580221139266,You are optimistic!,TUTOR
2020-01-28,15:18:58,0,Rebo4AI,1580221139266,"What about negative concequences, Do you think it maybe has bad effects?",TUTOR
2020-01-28,15:19:10,0,Behzad,1580221150975,dadsa djkslajd ajd;lkajs;d as,
2020-01-28,15:19:13,0,Rebo4AI,1580221155278,What did you learn from this course?,TUTOR
2020-01-28,15:19:20,0,Behzad,1580221161032,ljkasjdaskldj klajsdj askdj ;las dasd ,
2020-01-28,15:19:24,0,Rebo4AI,1580221165284,What will you pay special attention next time you read or hear about AI?,TUTOR
2020-01-28,15:19:30,0,Behzad,1580221170786,planning,PLANNING
2020-01-28,15:19:34,0,Rebo4AI,1580221175291,It seems you figure it out.,TUTOR
2020-01-28,15:19:44,0,Behzad,1580221184959,asdasd asd ads,
2020-01-28,15:19:49,0,Rebo4AI,1580221191300,Thank you for discussing this with me!,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-28,15:23:34,0,Rebo4AI,1580221414382,Hello Behzad,TUTOR
2020-01-28,15:23:40,0,Behzad,1580221420501,hi,GREETING
2020-01-28,15:23:40,0,Rebo4AI,1580221422406,I hope you have read the AI essential course.,TUTOR
2020-01-28,15:23:40,0,Rebo4AI,1580221422410,"Now, do you have a good feeling about AI?",TUTOR
2020-01-28,15:23:47,0,Behzad,1580221427075,positive,POSITIVE
2020-01-28,15:23:50,0,Rebo4AI,1580221432421,Great to hear!,TUTOR
