2020-02-17,14:15:12,0,Rebo4AI,1581945314250,"Hsssi, I'm Rebo4AI; I'm a prototype conversational agent.",TUTOR
2020-02-17,14:15:20,0,Behzad,1581945320664,d,TRUE
2020-02-17,14:15:20,0,Rebo4AI,1581945322270,Let's get started.,TUTOR
2020-02-17,14:15:20,0,Rebo4AI,1581945324280,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",TUTOR
2020-02-17,14:15:20,0,Rebo4AI,1581945324285,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,14:15:20,0,Rebo4AI,1581945324288,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,14:15:20,0,Rebo4AI,1581945324291,judgement_on_relevance,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,14:17:02,0,Rebo4AI,1581945423066,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,14:17:04,0,Rebo4AI,1581945425094,How are youaaaa?,TUTOR
2020-02-17,14:17:11,0,Behzad,1581945431153,dsafffas fas dsad sadasds ,TRUE
2020-02-17,14:17:11,0,Rebo4AI,1581945433104,Let's get started.,TUTOR
2020-02-17,14:17:11,0,Rebo4AI,1581945435110,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,14:17:11,0,Rebo4AI,1581945435111,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,14:17:11,0,Rebo4AI,1581945435113,judgement_on_relevance,TUTOR
2020-02-17,14:27:11,0,Rebo4AI,1581946031584,"As far as I know, Google and Youtube are the most well-known companies in which many AI-based systems are used in order to make it more convenient for us accessing the content that we look for.",TUTOR
2020-02-17,14:27:11,0,Rebo4AI,1581946031585,"So, if you try at least one of these, you definitely deal with AI in your life.",TUTOR
2020-02-17,14:27:11,0,Rebo4AI,1581946031585,"What is the effects, positive or negative one, of such artificial intelligence systems or issues on your own life (professional or private)?",TUTOR
2020-02-17,14:37:11,0,Rebo4AI,1581946632041,How can the new learning be translated into practice?,TUTOR
2020-02-17,14:47:12,0,Rebo4AI,1581947232494,What of these plans can you implement already in the next one or two weeks?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:03:27,0,Rebo4AI,1581948208730,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:03:30,0,Rebo4AI,1581948210748,How are you?,TUTOR
2020-02-17,15:03:36,0,Behzad,1581948216979,i am good,TRUE+AFFIRMATIVE
2020-02-17,15:03:36,0,Rebo4AI,1581948218765,ssssssLet's get started.,TUTOR
2020-02-17,15:03:37,0,Rebo4AI,1581948220771,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,15:03:37,0,Rebo4AI,1581948220773,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,15:03:37,0,Rebo4AI,1581948220775,judgement_on_relevance,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:12:07,0,Rebo4AI,1581948728648,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:12:10,0,Rebo4AI,1581948730669,How are you?,TUTOR
2020-02-17,15:12:33,0,Behzad,1581948753451,sssssssssn't,TRUE+NEGATIVE
2020-02-17,15:12:33,0,Rebo4AI,1581948754695,Let's get started.,TUTOR
2020-02-17,15:12:33,0,Rebo4AI,1581948756700,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,15:12:33,0,Rebo4AI,1581948756701,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,15:12:33,0,Rebo4AI,1581948756702,judgement_on_relevance,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:21:16,0,Rebo4AI,1581949278152,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:21:19,0,Rebo4AI,1581949280178,How are you?,TUTOR
2020-02-17,15:21:26,0,Behzad,1581949286049,dasdg good,TRUE
2020-02-17,15:21:26,0,Behzad,1581949286049,dasdg good,TRUE
2020-02-17,15:21:26,0,Rebo4AI,1581949286189,Let's get started.,TUTOR
2020-02-17,15:21:26,0,Rebo4AI,1581949288190,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,15:21:26,0,Rebo4AI,1581949288192,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,15:21:28,0,Rebo4AI,1581949289065,"As far as I know, Google and Youtube are the most well-known companies in which many AI-based systems are used in order to make it more convenient for us accessing the content that we look for.",TUTOR
2020-02-17,15:21:28,0,Rebo4AI,1581949289067,"So, if you try at least one of these, you definitely deal with AI in your life.",TUTOR
2020-02-17,15:21:28,0,Rebo4AI,1581949289068,How is AI likely to change your personal life or job? Do You think these changes lead to a better life or make our life more complicated?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:29:24,0,Rebo4AI,1581949765294,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:29:26,0,Rebo4AI,1581949767321,How are you?,TUTOR
2020-02-17,15:29:30,0,Behzad,1581949770658,sddsf,TRUE
2020-02-17,15:29:30,0,Rebo4AI,1581949771329,Let's get started.,TUTOR
2020-02-17,15:29:30,0,Rebo4AI,1581949773337,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,15:29:30,0,Rebo4AI,1581949773339,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,15:30:09,0,Behzad,1581949809969,"yesssssss, it is",TRUE
2020-02-17,15:30:11,0,Rebo4AI,1581949813376,"I'm not sure I understood - which definition of intelligence did you make in deciding that a ""fish"" is (not) intelligent?",TUTOR
2020-02-17,15:30:11,0,Rebo4AI,1581949813381,"OK, good. Thank you for discussing this with me!",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:31:04,0,Rebo4AI,1581949864780,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:31:06,0,Rebo4AI,1581949866802,How are you?,TUTOR
2020-02-17,15:31:19,0,Behzad,1581949879074,xcxx,TRUE
2020-02-17,15:31:19,0,Rebo4AI,1581949880818,Let's get started.,TUTOR
2020-02-17,15:31:19,0,Rebo4AI,1581949882826,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,15:31:19,0,Rebo4AI,1581949882829,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,15:31:32,0,Behzad,1581949892284,yeah,TRUE+IDSAI_QUESTION1_POSITIVE
2020-02-17,15:31:34,0,Rebo4AI,1581949894843,"Why do you think ""fish"" is intelligent?",TUTOR
2020-02-17,15:31:34,0,Rebo4AI,1581949894844,"OK, good. Thank you for discussing this with me!",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:32:03,0,Rebo4AI,1581949924642,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:32:05,0,Rebo4AI,1581949926667,How are you?,TUTOR
2020-02-17,15:32:14,0,Behzad,1581949934308,s,TRUE
2020-02-17,15:32:14,0,Rebo4AI,1581949934677,Let's get started.,TUTOR
2020-02-17,15:32:14,0,Rebo4AI,1581949936682,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,15:32:14,0,Rebo4AI,1581949936683,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,15:32:19,0,Behzad,1581949939464,arent,TRUE+IDSAI_QUESTION1_NEGATIVE
2020-02-17,15:32:24,0,Rebo4AI,1581949944694,"Why do you think ""fish"" isn't intelligent?",TUTOR
2020-02-17,15:32:24,0,Rebo4AI,1581949944699,"OK, good. Thank you for discussing this with me!",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:40:14,0,Rebo4AI,1581950415878,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:40:17,0,Rebo4AI,1581950417893,How are you?,TUTOR
2020-02-17,15:40:26,0,Behzad,1581950426377,ss,TRUE
2020-02-17,15:40:26,0,Rebo4AI,1581950427910,Let's get started.,TUTOR
2020-02-17,15:40:26,0,Rebo4AI,1581950429915,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,15:40:26,0,Rebo4AI,1581950429916,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,15:40:41,0,Behzad,1581950441991,nope,TRUE+IDSAI_QUESTION1_NEGATIVE
2020-02-17,15:40:46,0,Rebo4AI,1581950447933,"Why do you think ""fish"" isn't intelligent?",TUTOR
2020-02-17,15:40:46,0,Rebo4AI,1581950447937,"OK, good. Thank you for discussing this with me!",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:43:25,0,Rebo4AI,1581950606106,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:43:28,0,Rebo4AI,1581950608135,How are you?,TUTOR
2020-02-17,15:43:32,0,Behzad,1581950612431,ggg,
2020-02-17,15:44:02,0,Behzad,1581950642194,can't be smart,TRUE+IDSAI_QUESTION1_NEGATIVE
2020-02-17,15:44:02,0,Rebo4AI,1581950644165,Let's get started.,TUTOR
2020-02-17,15:44:02,0,Rebo4AI,1581950646174,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,15:44:02,0,Rebo4AI,1581950646176,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:45:02,0,Rebo4AI,1581950704175,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:45:05,0,Rebo4AI,1581950706188,How are you?,TUTOR
2020-02-17,15:45:13,0,Behzad,1581950714066,can't be smart,IDSAI_QUESTION1_NEGATIVE
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,15:46:49,0,Rebo4AI,1581950811388,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,15:46:52,0,Rebo4AI,1581950813401,How are you?,TUTOR
2020-02-17,15:47:16,0,Behzad,1581950836500,aasa,TRUE
2020-02-17,15:47:16,0,Rebo4AI,1581950837427,Let's get started.,TUTOR
2020-02-17,15:47:16,0,Rebo4AI,1581950839434,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,15:47:16,0,Rebo4AI,1581950839439,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,15:48:02,0,Behzad,1581950882662,sssssssssssssssn't,TRUE+IDSAI_QUESTION1_NEGATIVE
2020-02-17,15:48:02,0,Rebo4AI,1581950883479,"Why do you think ""fish"" isn't intelligent?",TUTOR
2020-02-17,15:48:02,0,Rebo4AI,1581950883482,"OK, good. Thank you for discussing this with me!",TUTOR
2020-02-17,15:58:03,0,Rebo4AI,1581951483941,See you next time :),TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,16:19:32,0,Rebo4AI,1581952773376,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,16:19:34,0,Rebo4AI,1581952775391,How are you?,TUTOR
2020-02-17,16:19:39,0,Behzad,1581952779104,sla,TRUE
2020-02-17,16:19:39,0,Rebo4AI,1581952779401,Let's get started.,TUTOR
2020-02-17,16:19:39,0,Rebo4AI,1581952781405,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,16:19:39,0,Rebo4AI,1581952781408,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,16:20:28,0,Behzad,1581952828177,i dont know,TRUE
2020-02-17,16:20:30,0,Rebo4AI,1581952831452,"I'm not sure I understood - which definition of intelligence did you make in deciding that a ""fish"" is (not) intelligent?",TUTOR
2020-02-17,16:20:30,0,Rebo4AI,1581952831455,"OK, good. Thank you for discussing this with me!",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,16:21:51,0,Rebo4AI,1581952912304,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,16:21:54,0,Rebo4AI,1581952914324,How are you?,TUTOR
2020-02-17,16:21:56,0,Behzad,1581952916968,ppl,TRUE
2020-02-17,16:21:56,0,Rebo4AI,1581952918332,Let's get started.,TUTOR
2020-02-17,16:21:56,0,Rebo4AI,1581952920338,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,16:21:56,0,Rebo4AI,1581952920340,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,16:22:21,0,Behzad,1581952941626,i dont know,TRUE+IDSAI_QUESTION1_NEGATIVE
2020-02-17,16:22:22,0,Rebo4AI,1581952944363,"Why do you think ""fish"" isn't intelligent?",TUTOR
2020-02-17,16:22:22,0,Rebo4AI,1581952944373,"OK, good. Thank you for discussing this with me!",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-17,16:25:58,0,Rebo4AI,1581953160271,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-17,16:26:01,0,Rebo4AI,1581953162284,How are you?,TUTOR
2020-02-17,16:26:04,0,Behzad,1581953164903,12,TRUE
2020-02-17,16:26:04,0,Rebo4AI,1581953166305,Let's get started.,TUTOR
2020-02-17,16:26:04,0,Rebo4AI,1581953168310,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-17,16:26:04,0,Rebo4AI,1581953168313,"But I'm curious: Is a ""fish"" now intelligent or not?",TUTOR
2020-02-17,16:26:17,0,Behzad,1581953177706, dont know,TRUE
2020-02-17,16:26:20,0,Rebo4AI,1581953180321,"I'm not sure I understood - which definition of intelligence did you make in deciding that a ""fish"" is (not) intelligent?",TUTOR
2020-02-17,16:27:48,0,Behzad,1581953268557,is smart,TRUE+IDSAI_QUESTION1_POSITIVE
2020-02-17,16:27:52,0,Rebo4AI,1581953274406,"Why do you think ""fish"" is intelligent?",TUTOR
2020-02-17,16:27:52,0,Rebo4AI,1581953274408,"OK, good. Thank you for discussing this with me!",TUTOR
2020-02-17,16:37:53,0,Rebo4AI,1581953874901,See you next time!,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-18,11:08:11,0,Rebo4AI,1582020492233,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-18,11:08:13,0,Rebo4AI,1582020494250,How are you?,TUTOR
2020-02-18,11:08:43,0,Behzad,1582020523503,ok optimistic bye bad good is in not,TRUE+IDSAI_QUESTION1_NEGATIVE
2020-02-18,11:10:46,0,Rebo4AI,1582020646340,Let's get started.,TUTOR
2020-02-18,11:14:57,0,Rebo4AI,1582020898491,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-18,11:14:57,0,Rebo4AI,1582020898492,But I'm curious: Is a RandomElement now intelligent or not?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-18,11:16:03,0,Rebo4AI,1582020964482,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-18,11:16:06,0,Rebo4AI,1582020966505,How are you?,TUTOR
2020-02-18,11:16:13,0,Behzad,1582020973457,good,TRUE
2020-02-18,11:16:16,0,Rebo4AI,1582020976511,Let's get started.,TUTOR
2020-02-18,11:16:17,0,Rebo4AI,1582020978514,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-18,11:16:17,0,Rebo4AI,1582020978515,But I'm curious: Is a RandomElement now intelligent or not?,TUTOR
2020-02-18,11:16:26,0,Behzad,1582020987040,it is intelligent,TRUE+IDSAI_QUESTION1_POSITIVE
2020-02-18,11:16:36,0,Rebo4AI,1582020996526,Why do you think a RandomElement is intelligent?,TUTOR
2020-02-18,11:16:36,0,Rebo4AI,1582020996527,"OK, good. Thank you for discussing this with me!",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-18,11:18:48,0,Rebo4AI,1582021130100,"Hi, I'm Rebo4AI; I'm a prototype conversational agent.",INTRODUCE
2020-02-18,11:18:50,0,Rebo4AI,1582021132120,How are you?,TUTOR
2020-02-18,11:19:01,0,Behzad,1582021141770,i am good,TRUE
2020-02-18,11:19:19,0,Rebo4AI,1582021160140,Let's get started.,TUTOR
2020-02-18,11:19:19,0,Rebo4AI,1582021162147,You have learned in the Introduction to Data Science and Artificial Intelligence different definitions of intelligence; I have not been able to follow!,TUTOR
2020-02-18,11:19:19,0,Rebo4AI,1582021162148,But I'm curious: Is a RandomElement now intelligent or not?,TUTOR
2020-02-18,11:19:31,0,Behzad,1582021171846,it is not intelligent,TRUE+IDSAI_QUESTION1_NEGATIVE
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
