2020-02-13,21:15:13,0,Rebo4AI,1581624914705,Which topic do you want?,ASK_ABOUT_TOPIC
2020-02-13,21:15:20,0,Behzad,1581624920443,rebo,TRIGGER_REBO4AI
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-13,21:16:20,0,Rebo4AI,1581624982077,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-13,21:16:21,0,Rebo4AI,1581624984118,Which topic do you want?,ASK_ABOUT_TOPIC
2020-02-13,21:16:25,0,Behzad,1581624985166,rebo,TRIGGER_REBO4AI
2020-02-13,21:16:28,0,Rebo4AI,1581624990130,"Rebo4AI, do you want to talk about general AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-13,21:19:17,0,Rebo4AI,1581625157343,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-13,21:19:18,0,Rebo4AI,1581625159377,Which topic do you want?,ASK_ABOUT_TOPIC
2020-02-13,21:19:20,0,Behzad,1581625160746,rebo,TRIGGER_REBO4AI
2020-02-13,21:19:25,0,Rebo4AI,1581625165389,"Rebo4AI, do you want to talk about general AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-13,21:21:50,0,Rebo4AI,1581625310897,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-13,21:21:52,0,Rebo4AI,1581625312927,Which topic do you want?,ASK_ABOUT_TOPIC
2020-02-13,21:21:53,0,Behzad,1581625313862,rebo,TRIGGER_REBO4AI
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,17:19:46,0,Rebo4AI,1581869987147,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,17:19:47,0,Rebo4AI,1581869989177,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
2020-02-16,17:19:54,0,Behzad,1581869994679,idsai,TRIGGER_IDSAI
2020-02-16,17:20:46,0,Behzad,1581870047042,rebo,TRIGGER_REBO4AI
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,17:23:43,0,Rebo4AI,1581870224432,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,17:23:44,0,Rebo4AI,1581870226483,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
2020-02-16,17:23:48,0,Rebo4AI,1581870228491,"Rebo4AI, do you want to talk about general AI?",TUTOR
2020-02-16,17:23:53,0,Rebo4AI,1581870234497,"Rebo4AI, do you want to talk about rebo4ai?",TUTOR
2020-02-16,17:23:58,0,Rebo4AI,1581870238505,"Rebo4AI, do you want to talk about IDSAI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,17:26:25,0,Rebo4AI,1581870387513,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,17:26:26,0,Rebo4AI,1581870389569,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
2020-02-16,17:26:30,0,Behzad,1581870390834,general,TRIGGER_GENERAL_AI
2020-02-16,17:26:30,0,Rebo4AI,1581870391580,"Rebo4AI, do you want to talk about general AI?",TUTOR
2020-02-16,17:26:35,0,Rebo4AI,1581870397592,"Rebo4AI, do you want to talk about rebo4ai?",TUTOR
2020-02-16,17:26:38,0,Behzad,1581870398813,general,TRIGGER_GENERAL_AI
2020-02-16,17:26:40,0,Rebo4AI,1581870401598,"Rebo4AI, do you want to talk about IDSAI?",TUTOR
2020-02-16,17:26:45,0,Behzad,1581870405685,idsai,TRIGGER_IDSAI
2020-02-16,17:26:45,0,Rebo4AI,1581870407605,"Rebo4AI, do you want to talk about search engine?",TUTOR
2020-02-16,17:26:51,0,Behzad,1581870411847,search,SEARCH_ENGINE_JUDGEMENT_ON_RELEVANCE_POSITIVE_ANNOTATION+GENERAL_AI_JUDGEMENT_ON_RELEVANCE_POSITIVE_ANNOTATION
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,17:29:43,0,Rebo4AI,1581870585114,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,17:29:44,0,Rebo4AI,1581870587157,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
2020-02-16,17:29:48,0,Rebo4AI,1581870589171,"Rebo4AI, do you want to talk about general AI?",TUTOR
2020-02-16,17:29:50,0,Behzad,1581870590544,general,TRIGGER_GENERAL_AI
2020-02-16,17:29:53,0,Behzad,1581870593655,ok,AFFIRMATIVE
2020-02-16,17:29:53,0,Rebo4AI,1581870595186,"Rebo4AI, do you want to talk about rebo4ai?",TUTOR
2020-02-16,17:29:53,0,Rebo4AI,1581870597192,Let's get started.,TUTOR
2020-02-16,17:29:59,0,Behzad,1581870599113,ok,AFFIRMATIVE
2020-02-16,17:29:53,0,Rebo4AI,1581870599196,I'm Rebo4AI and we are here to have a conversation about ups and downs of AI and how it's affected our life.,TUTOR
2020-02-16,17:29:53,0,Rebo4AI,1581870599198,"Now, do you have a good feeling about AI?",TUTOR
2020-02-16,17:30:03,0,Rebo4AI,1581870605207,Could you explain more about your feeling? Why do you like or dislike it?,TUTOR
2020-02-16,17:40:01,0,Rebo4AI,1581871202806,How do you see AI affecting you in the future?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,18:10:54,0,Rebo4AI,1581873056526,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,18:10:56,0,Rebo4AI,1581873058615,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,18:18:06,0,Rebo4AI,1581873486335,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,18:18:07,0,Rebo4AI,1581873488369,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,18:18:35,0,Rebo4AI,1581873517213,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,18:18:36,0,Rebo4AI,1581873519271,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
2020-02-16,18:18:42,0,Behzad,1581873522964,rebo,TRIGGER_REBO4AI
2020-02-16,18:19:49,0,Behzad,1581873589496,ok,AFFIRMATIVE
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,18:20:34,0,Rebo4AI,1581873634827,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,18:20:35,0,Rebo4AI,1581873636859,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
2020-02-16,18:20:39,0,Rebo4AI,1581873640869,"Rebo4AI, do you want to talk about general AI?",TUTOR
2020-02-16,18:20:42,0,Behzad,1581873642654,ok,AFFIRMATIVE
2020-02-16,18:20:42,0,Rebo4AI,1581873642873,Let's get started.,TUTOR
2020-02-16,18:20:42,0,Rebo4AI,1581873644878,Let's see in what extent you encounter AI on your personal life or professional career and how much AI changes our life.,TUTOR
2020-02-16,18:20:42,0,Rebo4AI,1581873644880,"In your daily life, where or how do you encounter artificial intelligence? Please name some concrete examples which you use such as Google's search engine, Youtube, GoogleMap, or ridesharing apps.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,18:23:46,0,Rebo4AI,1581873828437,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,18:23:47,0,Rebo4AI,1581873830483,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
2020-02-16,18:23:51,0,Rebo4AI,1581873832496,"Rebo4AI, do you want to talk about general AI?",TUTOR
2020-02-16,18:23:57,0,Behzad,1581873837888,no,NEGATIVE
2020-02-16,18:23:56,0,Rebo4AI,1581873838510,"Rebo4AI, do you want to talk about rebo4ai?",TUTOR
2020-02-16,18:23:57,0,Rebo4AI,1581873840519,Okay - you can continue discussing other topics.,TUTOR
2020-02-16,18:24:01,0,Rebo4AI,1581873842527,"Rebo4AI, do you want to talk about IDSAI?",TUTOR
2020-02-16,18:24:04,0,Behzad,1581873845124,ok,AFFIRMATIVE
2020-02-16,18:24:05,0,Rebo4AI,1581873846538,Let's get started.,TUTOR
2020-02-16,18:24:05,0,Rebo4AI,1581873848545,"We are going to talk about various perspectives on how AI is important in your life, the impact of AI on your life, and your own role in interacting with AI-based technologies.",TUTOR
2020-02-16,18:24:05,0,Rebo4AI,1581873848549,judgement_on_relevance,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,18:29:18,0,Rebo4AI,1581874158194,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,18:29:19,0,Rebo4AI,1581874160224,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
2020-02-16,18:38:46,0,Behzad,1581874726477,general,TRIGGER_GENERAL_AI
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-16,18:48:36,0,Rebo4AI,1581875316784,Hello Behzad! I'm Rebo4AI.,INTRODUCE
2020-02-16,18:48:37,0,Rebo4AI,1581875318823,"Which topic do you want? just type ""general"", ""rebo"", or ""search engine""",ASK_ABOUT_TOPIC
